number,sha,author_id,author_name,date,files,files_sha
256,082ee6dbdc04d85cd55894a1df72aabd81c40f98,,,2020-04-20 00:52:42,['csse_covid_19_data/csse_covid_19_daily_reports/04-19-2020.csv'],['8c84410021a1c16c6f0fd0d7be91ff97439d9895']
257,1f23447aaa7e01dc92d41c76c2db70ca37e767e0,60674295,,2020-04-19 23:55:42,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['065c389451aace6b8805221906c4a5aa6ed9ef13', 'debbaa7797e2be709adc5c470cf5559328cee178', 'a09adfb2089ba0e2cd55a1f4cc269f073953e7ed', 'b729a2b7b8ba9d5f2149bf670e3614e0f6fb0ba2', '7fd762cded5798ea9be9c3c216875585895dcf54']"
258,d4b26e43f1b12457cc51759a3cdaf1bb603027cd,60674295,,2020-04-19 20:40:41,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['848cc4f381456d8918503433cb1bea5c3d38f7c6']
259,be595bd55d1d14d5b1fcafcd8dab04f19fcb5273,60674295,,2020-04-19 20:40:23,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['d3d1e10b75b1706b70bec00da1b916935f376ef2']
260,4c11749ffce60fa55d8357c2e7b9637d8410aeb2,60674295,,2020-04-19 20:39:38,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['74b6003527aa159295fc7c6c68fe6711b34ddba0']
261,f24a50ae93129b7de3cb956a5c2a1ea60a2292a9,60674295,,2020-04-19 20:36:01,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['ad1bd5aa1916779d203d4838aedcad93523f749c']
262,f748e7fbf08557cef76d65afc996f614e8691776,60674295,,2020-04-19 20:35:32,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['3bc1e2c22d7c7c8c6abf30a1be87be84067b95f0']
263,9e21ccb2b61bd46037132aa139e382308545b992,60674295,,2020-04-19 20:34:45,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['d9eac1c60fc653afd5370a03a0e1c43db40cda13']
264,b08d8fa77221718322c07b64aee008c9adc901b8,60674295,,2020-04-19 20:34:13,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv'],['cdccd51bfa81e3decfeb6792c29bd2638111eb04']
265,eea021fee9c61a6eaaafd472e743b965d3999df4,60674295,,2020-04-19 20:33:44,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['cd4ad957a8ddce7abe1e14187ecc2e04227479fc']
266,a6cb0f0b5728f153aaa455efe2ebc9afbb9bc32a,60674295,,2020-04-19 17:14:48,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['d44c0afc4532ef2af91edff10a36e4c0124b6efa']
267,6c4ac9ee9b9a16486bc06807491377b5b96aa1e8,,,2020-04-19 02:09:49,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['cbe4a42260449e6f2f67d001288d542b389d3279', 'ec60e74b9e3becc6101a1669da40616f63a8fd26', 'd79e31948623fcd8f1c46a60d0e8e5309ea831d7', 'd8fbbb51a63e369e3560b45738924a40be1ed147', 'aa193ec39462f298dd90c01522d155f82cb7790c']"
268,08944214f667df9aa39e47d4f3e50507d45385f2,,,2020-04-19 02:00:27,['csse_covid_19_data/csse_covid_19_daily_reports/04-18-2020.csv'],['d6c07be3e66d834b2c8bb193434cba7555e7e733']
269,aa02825295cb4502e62daa50b1afc90e3de3ba2a,,,2020-04-19 01:56:12,['csse_covid_19_data/csse_covid_19_daily_reports/04-18-2020.csv'],['44d980f38a1dff72df49a9ce1f6817ff1606c718']
270,d98683e4c617b9b1dc147d27cd0027f388a78e0a,,,2020-04-19 01:54:00,['csse_covid_19_data/csse_covid_19_daily_reports/04-18-2020.csv'],['1885538f0602a85273f4ed694e89f671ba1fefad']
271,f2b991c8ded06fb913ee9a362bfd18db504a438d,,,2020-04-19 01:53:15,"['csse_covid_19_data/csse_covid_19_daily_reports/04-18-20.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-18-2020.csv']","['1885538f0602a85273f4ed694e89f671ba1fefad', '1dce5687c50c99aae4394c14148df0b2366913ca']"
272,ef986810c0d41d586b6a82e181f9b39699583f29,,,2020-04-19 01:31:51,"['csse_covid_19_data/csse_covid_19_daily_reports/04-18-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-18-2020.csv']","['1dce5687c50c99aae4394c14148df0b2366913ca', 'e2ce9c2d614e04c41400eb41789f771b9c13c414']"
273,772da7b0a4ba611caf42dd58df5f93fa3c7789c1,,,2020-04-19 01:14:21,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv'],['7600315131b7aa598bb87b271b1b10a600bb7a26']
274,f7c7d8a6eb5686a0a1a9e11990e6ba20d3c5207c,,,2020-04-19 01:08:18,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['665c2f6b5dd41f6a1c2f4e2280b5e0d94a97f390', '288393c294f95faea35799c56355a89844b7e787']"
275,fdd31725283b18ab8a5c03908fdd59f7ef2d6c7f,60674295,,2020-04-19 00:57:26,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['d306525515d87d05c370792f2112add89a4a03a5']
276,752899743af8dca28986418e070ee626365889d9,60674295,,2020-04-18 22:51:22,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['2fb64ff5684859c29b49b89a1d430df98329d747', 'ae4421a3b42c7188c34f534b35ddcd62443181e8']"
277,8f462f16fd585b50c558210d6140d925a466c7d1,60674295,,2020-04-18 22:48:11,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['573252b58580dfe311c0cebc5f2462979dd93fb2']
278,eb58f01d5bb5b148a19a63db1bd4f964b2d6b6d8,60674295,,2020-04-18 22:46:30,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['0a33089b38d88d90987a717666a5b85710b97288']
279,a62b8218124eded66adcb6390fcca3ddc86fa1aa,60674295,,2020-04-17 23:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['ad656896cb891b2a12e0a1ec9c8de98f108fbdd9', 'df2ed24e1d4936dc36242cf562fdaa30a2e6b778', 'acb8be144d5622fb4700a0c9d577a7d95bc9094f', 'a2466a27c3579ded8e24e43c56b848fe0c174c77', '58c1cd9e711f9a8be9a96d8db0df9aab3dcd20fe']"
280,4d26a7d185d4efbd9b8c30e3021c518a0ac26187,60674295,,2020-04-17 23:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/04-17-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-17-2020.csv']","['e2d365d0621a7c39e277e938e83c6ccb1ccd257f', '418f3b9c00dffddda36027540b4ee50abe234f94']"
281,4c0b4afb051c8002d8ebb01ccd5fbbf82e09ccb9,,,2020-04-17 18:18:52,"['csse_covid_19_data/csse_covid_19_daily_reports/04-03-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-04-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-05-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-06-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-07-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-08-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-09-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-10-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-11-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-12-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-13-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-14-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-15-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/04-16-2020.csv']","['e09c72ba6fd37525dca8ffe6d939ffd3386a615b', 'e50a6345577023d7360752a749f6af59f31d334e', '802500f4753b0fdfaf1f7ca882827fd187322173', '797a60f4b349234153074b12c43ec7f7c1047de9', 'a752683d5aedea91b135519265c2d41060785c20', 'c162033a23aa4eec1bfb91faadb7df8d090e4bd9', '69091a31bffadd9e0750fb6c6799bbac454dc68c', 'c96fd678a3dfbd926a2f8fb6dd821898bf0053ca', '537e446faf85fb4432b983b6889a9f597accb806', '4cae9776476b5bc13e94e0027cfb87b254ff6304', '3b917ab9f0502b85a8a014f29efedc3220c2a195', '85343eb43d595ecfe5f455c49fe38117dee4ea32', '5455d87ee383501176d452bfa0d80390a18353de', '7a258c21ade74ade7fc73240fdb002cd8f3886ff']"
282,6cff645a294109f5bd893adcf95f200d05bc6b14,,,2020-04-17 18:04:30,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['7a7e010796047ed27775db90154433f1c40da05f', '4a8ce1b9094d5707277cc5b7b0f163f08e85591a']"
283,11bd5684613bc74358a76fa11ff2e3287c112744,,,2020-04-17 17:23:29,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['26bd0e0d92db26ec69a3361a86d548a053c714d3']
284,f16f3ff0d016ab20d591bcd0463e3c2105ed4929,60674295,,2020-04-17 16:55:26,['README.md'],['292f8580cbd7bd4922cf7ae53928e42be46bf940']
285,d2def167ae62fa8a22ca290e01bfbe0ce20b86ac,60674295,,2020-04-17 16:28:36,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['39ab3ca9518ef0cdfc2623ff59b1de80b6a3b85b']
286,1c8a9a38c85a0a0b89489522c5c0554e7d9bbc0b,60674295,,2020-04-17 15:15:54,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['e5e1fdd9ebbf883b11ad6621c1f481cde0e1870f']
287,0455e6ce6f0b3571f1970ea85534385798cf3f54,60674295,,2020-04-17 15:11:23,['csse_covid_19_data/UID_ISO_FIPS_LookUp_Table.csv'],['b612a70fa97ec0c01c2c039e2e7f5f5388ee4e16']
288,81857a310663d6931703940d5a8f7af974bfdc92,60674295,,2020-04-17 14:52:37,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['3ec58320f7c86e9f3dcfb5d4ae4e38cb5d447af4']
289,897596d1f524472583cf29915041f243eabfcde9,60674295,,2020-04-17 03:52:15,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-12-2020.csv'],['baebc2ec80726913eba32820da2ccc20fb4224e6']
290,0b14d5615b414ebfe5e2c0211bb51546fd059833,60674295,,2020-04-17 03:51:24,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-13-2020.csv'],['b1d8980b08a391de0cd33089a1fce24488aa0599']
291,14c53297572b8171f44735464c039521841114d0,60674295,,2020-04-17 03:50:35,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-14-2020.csv'],['906d30c12aca6e50500fb76305ab9793e2a4c8bc']
292,eb6c36dc3567b2de0944f8cfbec37b315a796bde,60674295,,2020-04-17 03:49:12,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-15-2020.csv'],['6e9991a9068c206554e2d61222b055496d0ecbfc']
293,ff15face51cb318f05470fc6f66721eee9f03745,60674295,,2020-04-17 03:45:07,['csse_covid_19_data/csse_covid_19_daily_reports/04-11-2020.csv'],['9d0a49551d96660c0a40db89bea7064169735487']
294,3af17ca6a7b4328520ba17d7fb46213b20f1070f,60674295,,2020-04-17 03:43:55,['csse_covid_19_data/csse_covid_19_daily_reports/04-12-2020.csv'],['ef1fa2da3417194a08444fc1fef9aa9132b048fd']
295,a25d401cedf0d6aeabffbb113739933f3f6a14ba,60674295,,2020-04-17 03:42:58,['csse_covid_19_data/csse_covid_19_daily_reports/04-13-2020.csv'],['57ee9c49bbdbee642dc5b8cb0a149af39691c83e']
296,321de4fdf63bc6660ee3bbf5a376a54021318705,60674295,,2020-04-17 03:41:43,['csse_covid_19_data/csse_covid_19_daily_reports/04-14-2020.csv'],['bb420110fa35cd324f7a42ad22acf19251e69aec']
297,c4ff222850f5dd63f48d2f3e4ce22bd4401cac03,60674295,,2020-04-17 03:40:04,['csse_covid_19_data/csse_covid_19_daily_reports/04-15-2020.csv'],['d8e5717cffaffb89a6b5d6d2b6ae7ea30736eade']
298,503f99e99c2b8b2baf990b37bb9d2caa728df991,60674295,,2020-04-17 03:38:27,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['fa3104ea3ea3b0f05d12b8c99edc34101698088b']
299,5b73323c63a70ecf84adf33b36e4fc3400fab37e,60674295,,2020-04-17 03:24:15,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-16-2020.csv'],['ccbaca2703bbb2f5cc37525d333fa08e7f8bd618']
300,2343c4133bbf1a79ea274e63d24756c31fbcf000,60674295,,2020-04-17 03:20:33,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['edd12e54373e20a3c6e517ef167887ffae047181']
301,192de5ec903659e46b9a22fce5e44fa46d051f1f,60674295,,2020-04-17 03:03:06,['csse_covid_19_data/csse_covid_19_daily_reports/04-16-2020.csv'],['34f041df088682bc2992bc8cc903428c4ef7e389']
302,a8e6669700ce48df28737f82287bfad08a652690,60674295,,2020-04-17 02:59:39,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['cf62eb5019006d7f0fb2b31ef70d0085059df011']
303,579e9b6c10d839876c5b27e6b2acb148dbc24584,60674295,,2020-04-17 02:53:07,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['b4dae6d3d695002579a9f5e4470f314efedcb51f']
304,3fe2ada63b861b5bc1ef07dacccd6f9110203731,60674295,,2020-04-17 02:37:24,['csse_covid_19_data/csse_covid_19_time_series/README.md'],['d8a94fcde3f55071b2deb7221c51987016f5cf6e']
305,bb4ef71891fe8ffe2a358cb8ef207922d45a0add,60674295,,2020-04-17 02:33:57,['csse_covid_19_data/csse_covid_19_time_series/Errata.csv'],['3b8b359d392f5bcdbb5f44d41c8c79afc74d66a0']
306,a31bfb1307dc58b4d097b94ad8a0e15be6494fec,60674295,,2020-04-16 23:55:39,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['906643f1496d7b97c28c293cebada1df23d20dfa', 'f5c5c0457086959dae90a4b4f149231a696e2ac8', 'ea3415950c66b01811629402a2c1d668f4e161e8', '28d0d3ca7109db3a94db76a352281bc13d8e997c', '4c1661b2e32532a87af46e2a362188ebe1e1dd42']"
307,849719b050ebdab3980f686a869dee9c1bccda40,60674295,,2020-04-16 23:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/04-16-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-16-2020.csv']","['08443ccd2249e3318a01715695fd0e80a7290643', 'f9a585bd25baaa9560d9955796fab6c44ed47368']"
308,c14991d73617e08479369e0fea8b067c5c4908e4,60674295,,2020-04-16 18:03:39,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['529fbc68594f575a96e821d9b794d8e0d0891e43']
309,75826dfd849184dca3fc2461f7c235bd32bf9f30,60674295,,2020-04-16 17:59:53,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv'],['b4f3c679a3e75f52b48dcd80ac8f067d9c8667b2']
310,93f4ccb579d7ce0323c5ad34084981f891951c0e,,,2020-04-16 16:38:13,"['csse_covid_19_data/csse_covid_19_daily_reports/03-23-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports/03-24-2020.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv']","['e8b3bd17746131f68a533975e2b7cedb9a066a71', 'f29aa8553184c3a4c3fd61059c3815cb16a4430c', '8dc619041d9422516d4557f053487c8265058d2c']"
311,30ce7eb4b0a6a37b274f12cda350554b95609baa,,,2020-04-16 16:09:49,"['csse_covid_19_data/csse_covid_19_daily_reports/04-01-2020.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv']","['eb0e137d2a2bbc905a91787a2e609e55ea2013bf', 'b29bf739ba65f02ace135f61f5fb4c8ea4ca1f3d']"
312,7a2941d8d68a74242c4e5eb05dc7750ca494f61b,,,2020-04-16 00:49:34,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['6a6ae4ab9769c5b0efdb97fd64717fa2986de542']
313,26613d36f8ddc400b7a77fc40f798ff9a310a294,,,2020-04-16 00:46:39,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['7a846d0a2c1fe4d7a0440eb508cc13eace36211d', '39d031e9b67e1f222d0e8fae3a9a17cf98e3c577']"
314,5c48ae6b3c75c95bd3885b1b2120654fbb546db2,60674295,,2020-04-15 23:55:39,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['735ddfb0621f4a797d03ef157827ddedc6296201', '27fd7049dda9a988b1ad4f6451711714bafc5b32', '4fbb33a8789687b8e6f3f58c57743be9b6683bf7', 'ed7452bd72fe5f8dc3f772c9df424b621d73c691', '822e0be86ddb0897b0e8903a7eaea790bda7e7b6']"
315,72a8e3aa629041abf9d80341d49dd0f24aaefd6d,60674295,,2020-04-15 23:50:01,"['csse_covid_19_data/csse_covid_19_daily_reports/04-15-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-15-2020.csv']","['69f922cbc1a0bb9a34cfec4b5e6289c0917b271a', '54aa4449b74b1326af9cd6b93ea8daeebde1ce73']"
316,22753a5f3c3fd6fcb22add0bea658b7d5fd4afb0,,,2020-04-15 22:04:26,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv'],['3845a874bcb06c8bf4793c9f5814548eb77922dd']
317,a5f193ae85a9661a90858b557c41762d652defd6,,,2020-04-15 21:04:40,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['56ce5d605e8de4b3bcb3e658faddd077e95255eb', '6a7417df2c3e283ef427295a16c8dd62f1f82100']"
318,86677c051775bf48a2c72af25866840f58972a0e,,,2020-04-15 20:40:58,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv']","['bc8b254239706dc125fe206f9f28f4c15965f774', 'ad9a749b49944373c34d2c5164e57fd10d8062ca']"
319,c7a5b79a613b976f13ee453e4f6cb067419c5f2d,,,2020-04-15 04:20:21,"['csse_covid_19_data/csse_covid_19_daily_reports_us/04-14-2020.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv']","['1828420b6e1c33c135866d12f5c8e4fad8dccd9f', 'e9f4ba931f9d9c6d2c0d4bb1474d778d6ef4af2f']"
320,cf5550f6bc7ca3c3d4ac902a96afccda5cddf20a,,,2020-04-15 03:44:45,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['02ae87fb492420dbde9f2d8d247eb850df089c1c']
321,9f571f762d7085edaac519170184d3da908bca7c,60674295,,2020-04-15 03:10:02,['csse_covid_19_data/csse_covid_19_time_series/README.md'],['3435186cceb315d45ed3455a3ce3e17fd27b9d1b']
322,bb80e9891c3230d8fa83dd722f8a1785d03b9dbf,,,2020-04-15 02:52:23,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['39188e1a4fdead7c0e6f375e698a560e78342247']
323,5b5e2fd87507658568c1192f8b3f54a4cd40fe2b,,,2020-04-15 02:43:09,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['3ce2d2d6a5007f5d519f6e899f03803a49150e22']
324,f3f7da5c169a51f3abfb859c16f2f76c1179e527,,,2020-04-15 02:31:41,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['e47dfa8a1f376be566dc2db4a579b826caab45c3']
325,6194cdaed2e5bdbb5b8db3797c97723070d89fca,,,2020-04-15 02:20:01,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['3822db64b8ada39207421da534b5f60e8bf3a655']
326,9cb4c1280941d200876cb7bf22c0d74fbf88924a,,,2020-04-15 02:16:11,"['csse_covid_19_data/csse_covid_19_daily_reports/04-14-2020.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv']","['355f7aa5cd533f12fd2fbeac3e70190871bffb3a', 'af815fea51903f7a3f669120926d639b8d346094', '6f5aaffd19be12df9bd1f98fece70cfec2a2fddb', 'e5aba134263c0b8e5f21feed48a4c5a97646ae64', '27f9787ee4dbe736f05ecf441555ba3aff233a70']"
327,d28fe6e72ec76af0f26cc190d2de5a235e58acbb,60674295,,2020-04-15 02:01:52,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv'],['f788952b6e79679255b09f1567a87029cf6401c7']
328,1ec229a9b3050c8e02c9377db9bd7167328e014b,60674295,,2020-04-14 23:55:38,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['70b047ddf0953292121cdbddd0a1899830aecfb0', 'fea4031c275d75541ce809e1be2d78ba45b3f32c', 'f0b710bed19919b0fdd7e895dfbc891c2fe75215', '5184bffca83bf05797e6009cdc51c46f6c20c6bc', 'd31d48c0a502c2a6add50c033ad3d6e717440107']"
329,9b1132066642652d5204d1e9f2aea9f2c629b139,60674295,,2020-04-14 23:50:01,"['csse_covid_19_data/csse_covid_19_daily_reports/04-14-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-14-2020.csv']","['91929b6def3bbd24af65d868f7027f5c7b1bb341', '37f02b54056804edebdea64bdef73fe603c4452d']"
330,a9fd32a9550b67a87c2839ce76ed73c54e92feab,60674295,,2020-04-14 00:57:04,['csse_covid_19_data/csse_covid_19_time_series/README.md'],['6de7345d9b94eae20d10461480123c02064d380c']
331,3f59216bd00ea2474c3d5b3ffd42346e379f8e11,60674295,,2020-04-14 00:54:01,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv'],['62538d61e9e1e0fe67d23faac9a075a503cd183c']
332,99479e76e98b5b5af2e86e9a6ad37fe18439bbe1,60674295,,2020-04-14 00:52:33,['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv'],['8b377960a10cf6159a84cf61cb14a70bc7d6af97']
333,49fa97426bf293de157c6b11d65d50966e3ae1b4,60674295,,2020-04-14 00:46:47,['csse_covid_19_data/README.md'],['6ce6cbdcd716f27eda7bd4dee015828c2a909c26']
334,fb32f3194c1aa748e72ed1ef2eb17afd94e4fd1e,60674295,,2020-04-14 00:45:50,['csse_covid_19_data/csse_covid_19_daily_reports/04-13-2020.csv'],['396b139c7d79543fcfff0030bf8886c47cb6c1f9']
335,185485e7d92e8b3ed01714fb69ea9a4813fa4aa0,60674295,,2020-04-14 00:44:13,['csse_covid_19_data/README.md'],['9182279e0154b241f17451345aa985dda6e82987']
336,da165be3905423a21da2001e23b1cae33a4a5d06,60674295,,2020-04-14 00:42:32,['csse_covid_19_data/csse_covid_19_daily_reports_us/04-13-2020.csv'],['7c24ceeaba6c78f17ee6954461137bb1344d9720']
337,8c4dde4af473c5b6173f522715098a70ed266518,60674295,,2020-04-13 23:55:41,"['csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_US.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_deaths_global.csv', 'csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_recovered_global.csv']","['6476b8d8eeb867cff2f489d7f8cebd2d6802c6e6', 'e7b3b9a3fa000cc54e61e50e8366858a4cddc036', 'b755d1665dd58de1ad821619f89aaa69c1c2b0be', 'fe332173203f58cb80d665729e8f8edc19927eb3', '161132eaaccb9578efbdc2a7857d13b2247b1ac0']"
338,8d219f78297900b2f6777c31e65b1334b765cdf8,60674295,,2020-04-13 23:50:02,"['csse_covid_19_data/csse_covid_19_daily_reports/04-13-2020.csv', 'csse_covid_19_data/csse_covid_19_daily_reports_us/04-13-2020.csv']","['39fa41fd03afaf6fc71cbb0eb80fc6d4cd0a87a4', '6cf9297ab1531c3c104e577e6ae81c003c948642']"
339,8a60b258f68655816fe557b2546d2c4ad57ce0a7,,,2020-04-13 22:59:09,['csse_covid_19_data/README.md'],['e0fe9288e3e3b4dfcc186b052319362c5e8ecc22']
340,482333c9f83057fa912ee6804a37cc63a18cf229,,,2020-04-13 22:57:32,"['csse_covid_19_data/README.md', 'csse_covid_19_data/csse_covid_19_daily_reports_us/README.md']","['63e4bf68ca185a1b954966d0067665682ccb298a', 'e69de29bb2d1d6434b8b29ae775ad8c2e48c5391']"
341,4d7a5e107935f68acdfc5cd223afd51769f29bfc,,,2020-04-13 22:48:49,['csse_covid_19_data/csse_covid_19_daily_reports_us/README.md'],['46e7fb481457df22f5acdcc412a1a11fe288d94e']
